"Observation","SourceFile","NoiseCondition","VOA_dB","Split"
942,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
943,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
944,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
945,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
946,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
947,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
948,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
949,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
950,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
951,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
952,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
953,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
954,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
955,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
956,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
957,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
958,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
959,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
960,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
961,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
962,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
963,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
964,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
965,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
966,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
967,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
968,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
969,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
970,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
971,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
972,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
973,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
974,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
975,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
976,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
977,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
978,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
979,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
980,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
981,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
982,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
983,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
984,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
985,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
986,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Test"
987,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",15,"Train"
988,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
989,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
990,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
991,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
992,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
993,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
994,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
995,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
996,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
997,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
998,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
999,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1000,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1001,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1002,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1003,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
1004,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1005,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1006,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1007,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1008,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
1009,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
1010,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1011,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
1012,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
1013,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1014,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1015,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1016,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1017,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1018,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1019,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
1020,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1021,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1022,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1023,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
1024,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
1025,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1026,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Test"
1027,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1028,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1029,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",20,"Train"
1030,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1031,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1032,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1033,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1034,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1035,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1036,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1037,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1038,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1039,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1040,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1041,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1042,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1043,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1044,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1045,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1046,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1047,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1048,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1049,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1050,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1051,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1052,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1053,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1054,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1055,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1056,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1057,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1058,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1059,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1060,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1061,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1062,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1063,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1064,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1065,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1066,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1067,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1068,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1069,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1070,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1071,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1072,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1073,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1074,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1075,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1076,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1077,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1078,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1079,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1080,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Test"
1081,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1082,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1083,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1084,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",25,"Train"
1085,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1086,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1087,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1088,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1089,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1090,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1091,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1092,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1093,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1094,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1095,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1096,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1097,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1098,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1099,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1100,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1101,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1102,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1103,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1104,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1105,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1106,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1107,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1108,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1109,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1110,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1111,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1112,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1113,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1114,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1115,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Train"
1116,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",27,"Test"
1117,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1118,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1119,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1120,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1121,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1122,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1123,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1124,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1125,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1126,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1127,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1128,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1129,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1130,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1131,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1132,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1133,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1134,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1135,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1136,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1137,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1138,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1139,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1140,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1141,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1142,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1143,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1144,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1145,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1146,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1147,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1148,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1149,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1150,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1151,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1152,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1153,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1154,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1155,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1156,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1157,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1158,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1159,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Train"
1160,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",28,"Test"
1161,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1162,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1163,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1164,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1165,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1166,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1167,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1168,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1169,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1170,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1171,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1172,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1173,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1174,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1175,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1176,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1177,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1178,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1179,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1180,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1181,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1182,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1183,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1184,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1185,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1186,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1187,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1188,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1189,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1190,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1191,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1192,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1193,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1194,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1195,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1196,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Train"
1197,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",29,"Test"
1198,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1199,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1200,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1201,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1202,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1203,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1204,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1205,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1206,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1207,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1208,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1209,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1210,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1211,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1212,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1213,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1214,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1215,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1216,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1217,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1218,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1219,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1220,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1221,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1222,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1223,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1224,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Test"
1225,"roadm_7dbm_injected_signal_no_added_fibre_full_sweep.csv","7 dBm",30,"Train"
1226,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1227,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
